Date,Open,High,Low,Close,Volume,crypto_ticker,daily_return($),weekly_return($),monthly_return($),quarterly_return($),annual_return($),7_MA_Close,30_MA_Close,90_MA_Close,180_MA_Close,365_MA_Close,7_STD_Close,30_STD_Close,90_STD_Close,180_STD_Close,365_STD_Close,7_MA_daily_return($),30_MA_daily_return($),90_MA_daily_return($),180_MA_daily_return($),365_MA_daily_return($),7_STD_daily_return($),30_STD_daily_return($),90_STD_daily_return($),180_STD_daily_return($),365_STD_daily_return($)
2019-01-14,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,5651384490,BTC,153.09912109375,-319.196044921875,,,,3764.67724609375,,,,,189.89593906961133,,,,,-45.599434988839285,,,,,157.28216526216377,,,,
2019-01-15,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,5537192302,BTC,-75.376953125,-400.172607421875,,,,3707.5097307477677,,,,,153.07712577185467,,,,,-57.167515345982146,,,,,155.86034994927422,,,,
2019-01-16,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,5394457145,BTC,24.33154296875,-380.28955078125,,,,3653.1826520647323,,,,,50.411771757898215,,,,,-54.327078683035715,,,,,157.34451605669454,,,,
2019-01-17,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,5464420383,BTC,23.55712890625,-0.360595703125,,,,3653.1311383928573,,,,,50.38125809117436,,,,,-0.051513671875,,,,,84.41745672938106,,,,
2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,5002961727,BTC,-20.724609375,-29.526123046875,,,,3648.9131208147323,,,,,48.22734798062171,,,,,-4.218017578125,,,,,84.64787771617574,,,,
2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,5955691380,BTC,70.72900390625,67.267333984375,,,,3658.5227399553573,,,,,57.00927694913732,,,,,9.609619140625,,,,,88.31095037216636,,,,
2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,5582489560,BTC,-127.5546875,48.060546875,,,,3665.3885323660716,,,,,43.4601762560476,,,,,6.865792410714286,,,,,92.77240451788735,,,,
2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,5004347059,BTC,-24.981201171875,-130.019775390625,,,,3646.814278738839,,,,,50.412745376482874,,,,,-18.574253627232142,,,,,66.75825445319109,,,,
2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,5313623556,BTC,28.544677734375,-26.09814453125,,,,3643.0859723772323,,,,,52.71760587395144,,,,,-3.728306361607143,,,,,63.49648178803839,,,,
2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,5433755649,BTC,-19.4541015625,-69.8837890625,,,,3633.1025739397323,,,,,56.56086964310979,,,,,-9.9833984375,,,,,62.41912293635787,,,,
2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,5262869046,BTC,15.742431640625,-77.698486328125,,,,3622.0027901785716,,,,,53.70420174491679,,,,,-11.099783761160714,,,,,61.7859323177486,,,,
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,5265847539,BTC,-1.099609375,-58.073486328125,,,,3613.7065778459823,,,,,51.693453780162834,,,,,-8.296212332589286,,,,,61.72162603795038,,,,
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,5098183235,BTC,2.694580078125,-126.10791015625,,,,3595.691162109375,,,,,10.759794811175416,,,,,-18.015415736607142,,,,,51.75571955054978,,,,
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,5570752966,BTC,-18.49462890625,-17.0478515625,,,,3593.2557547433034,,,,,11.271462290884035,,,,,-2.4354073660714284,,,,,19.89199168089488,,,,
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,6908930483,BTC,-113.515380859375,-105.58203125,,,,3578.172607421875,,,,,48.22563251978641,,,,,-15.083147321428571,,,,,46.69910493304913,,,,
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493,BTC,-22.33349609375,-156.460205078125,,,,3555.8211495535716,,,,,66.67637272455532,,,,,-22.351457868303573,,,,,42.552360843372334,,,,
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627,BTC,38.064697265625,-98.94140625,,,,3541.6866629464284,3709.68037109375,,,,69.84149448795631,175.87548665925564,,,,-14.134486607142858,,,,,48.36201555409017,,,,
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271,BTC,-28.388916015625,-143.07275390625,-385.727294921875,,,3521.2476981026784,3696.822794596354,,,,70.56770720875954,179.8091166206678,,,,-20.43896484375,-12.857576497395833,,,,46.664834518173286,98.74460744483741,,,
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707,BTC,30.152587890625,-111.820556640625,-455.464111328125,,,3505.2733328683034,3681.640657552083,,,,61.96301463427459,177.48415688705344,,,,-15.974365234375,-15.182137044270833,,,,50.18566640332532,96.80059714014922,,,
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601,BTC,33.115478515625,-81.399658203125,-315.680419921875,,,3493.6448102678573,3671.1179768880206,,,,46.357023165424884,177.32942849076773,,,,-11.628522600446429,-10.5226806640625,,,,53.29272226267757,95.60189620400321,,,
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584,BTC,-57.04736328125,-119.952392578125,-393.7041015625,,,3476.5087541852677,3657.9945068359375,,,,24.35318127562194,177.61176155056216,,,,-17.136056082589285,-13.123470052083333,,,,56.041774113287566,95.77657012568282,,,
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886,BTC,-4.859375,-11.29638671875,-386.04052734375,,,3474.8949846540177,3645.1264892578124,,,,25.181730645502345,177.56575080073435,,,,-1.61376953125,-12.868017578125,,,,36.558710020298705,95.78844634255945,,,
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545,BTC,7.203369140625,18.240478515625,-610.275146484375,,,3477.5007672991073,3624.783984375,,,,22.77796124213691,160.57060299826057,,,,2.6057826450892856,-20.3425048828125,,,,35.45663593659653,84.10354135410236,,,
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038,BTC,-52.589599609375,-72.413818359375,-611.48046875,,,3467.155936104911,3604.401302083333,,,,32.53315002674286,146.1455563430358,,,,-10.344831194196429,-20.382682291666665,,,,36.87412144962912,84.11916822739545,,,
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683,BTC,-14.296142578125,-58.321044921875,-631.376220703125,,,3458.8243582589284,3583.355428059896,,,,41.54920299158835,126.79725468185134,,,,-8.331577845982142,-21.0458740234375,,,,36.101377022197674,83.9855839891661,,,
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101,BTC,267.30859375,178.8349609375,-368.51611328125,,,3484.3722098214284,3571.0715576171874,,,,89.61659189853138,95.48985152287655,,,,25.5478515625,-12.283870442708333,,,,111.26666134644191,99.09050664274184,,,
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645,BTC,4.42333984375,150.142822265625,-7.720947265625,,,3505.8211844308034,3570.8141927083334,,,,114.40156832201208,95.19910384279012,,,,21.448974609375,-0.2573649088541667,,,,111.46971938215528,74.80836004170392,,,
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903,BTC,18.984619140625,226.1748046875,2.82275390625,,,3538.1318708147323,3570.9082845052085,,,,131.31499640810682,95.31959044181224,,,,32.31068638392857,0.094091796875,,,,106.12221770341144,74.87537217739715,,,
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434,BTC,-41.757568359375,189.276611328125,-12.870361328125,,,3565.17138671875,3570.4792724609374,,,,131.82826567854707,94.92687848808765,,,,27.039515904017858,-0.42901204427083334,,,,109.1493982053783,75.11884888099205,,,
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532,BTC,5.097900390625,187.171142578125,100.575439453125,,,3591.9101213727677,3573.831787109375,,,,127.35136531373765,96.05585550853394,,,,26.738734654017858,3.3525146484375,,,,109.21605136835709,72.30144373869113,,,
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823,BTC,-21.4580078125,218.302734375,-73.981689453125,,,3623.0962262834823,3571.365730794271,,,,100.31649194495182,93.45885235775143,,,,31.186104910714285,-2.466056315104167,,,,106.03487076661142,66.63676811393468,,,
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418,BTC,-15.189697265625,217.4091796875,-13.79443359375,,,3654.1546805245534,3570.9059163411457,,,,24.693761774604845,93.19053809474663,,,,31.058454241071427,-0.459814453125,,,,106.09926879968009,65.25769846211315,,,
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231,BTC,3.929931640625,-45.969482421875,-34.196044921875,,,3647.5876116071427,3569.766048177083,,,,26.799302962028413,92.33155551628428,,,,-6.567068917410714,-1.1398681640625,,,,20.633295942921148,65.09654191913098,,,
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052,BTC,8.976806640625,-41.416015625,-48.7763671875,,,3641.6710379464284,3568.140169270833,,,,25.243150522816165,90.76583426825987,,,,-5.916573660714286,-1.62587890625,,,,21.103942691996394,64.96008126391354,,,
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503,BTC,44.048583984375,-16.35205078125,15.996826171875,,,3639.335030691964,3568.6733968098956,,,,20.27222932057103,91.35603645760183,,,,-2.3360072544642856,0.5332275390625,,,,27.260969559440955,65.37849889421801,,,
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640,BTC,241.878173828125,267.28369140625,187.14599609375,,,3677.5184151785716,3574.9115966796876,,,,106.8977582797788,107.59685457598663,,,,38.183384486607146,6.238199869791667,,,,92.24308626337192,77.96985054202447,,,
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655,BTC,31.380126953125,293.56591796875,346.080810546875,,,3719.4564034598216,3586.4476236979167,,,,146.25717271097176,127.24965887816295,,,,41.93798828125,11.536027018229166,,,,91.20094799212104,73.85661804089,,,
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948,BTC,52.72607421875,367.75,423.7880859375,,,3771.992117745536,3600.5738932291665,,,,173.20254359773563,147.900707186918,,,,52.535714285714285,14.12626953125,,,,86.81092998598125,73.8943869293114,,,
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102,BTC,-45.702392578125,337.2373046875,349.541015625,,,3820.168875558036,3612.2252604166665,,,,169.734165178396,161.38077173331783,,,,48.1767578125,11.6513671875,,,,91.42193040132733,74.6344785435261,,,
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254,BTC,51.408447265625,384.7158203125,420.403564453125,,,3875.1282784598216,3626.2387125651044,,,,156.16669167857845,176.4915714006274,,,,54.959402901785715,14.0134521484375,,,,89.3293983145318,74.73736731122094,,,
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316,BTC,137.000244140625,512.7392578125,541.661376953125,,,3948.3767438616073,3644.294091796875,,,,141.46895954131816,199.9533318318514,,,,73.24846540178571,18.055379231770832,,,,91.4269473785627,78.04004155776524,,,
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,10794227451,BTC,-332.099365234375,136.59130859375,210.66162109375,,,3967.8897879464284,3651.3161458333334,,,,100.89017389197956,202.02398104371915,,,,19.513044084821427,7.022054036458333,,,,179.53415758551537,100.89369585607636,,,
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,9318796067,BTC,72.268798828125,-33.01806640625,280.23583984375,,,3963.172921316964,3660.6573404947917,,,,104.44526302484569,206.12426220723177,,,,-4.716866629464286,9.341194661458333,,,,154.17651202429613,101.58802134099035,,,
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,7931218996,BTC,-28.33837890625,-92.736572265625,270.39208984375,,,3949.9248395647323,3669.67041015625,,,,112.40291112465405,208.55251478914568,,,,-13.248081752232142,9.013069661458333,,,,153.49695579832184,101.69686929867993,,,
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,8301309684,BTC,-3.310546875,-148.773193359375,380.596923828125,,,3928.6715262276784,3682.356974283854,,,,115.4207780361584,207.58969199364452,,,,-21.253313337053573,12.686564127604166,,,,150.9224259072511,99.07488582209055,,,
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,8399767798,BTC,3.738037109375,-99.332763671875,406.66845703125,,,3914.481131417411,3695.912589518229,,,,117.85145529779278,205.028295385275,,,,-14.190394810267858,13.555615234375,,,,150.7443134609982,98.87124526063168,,,
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,7661247975,BTC,4.79833984375,-145.94287109375,373.402099609375,,,3893.632149832589,3708.359326171875,,,,111.81493416169627,203.18286246651311,,,,-20.848981584821427,12.446736653645834,,,,148.37457933789796,98.77338700998433,,,
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076,BTC,4.831298828125,-278.11181640625,406.622314453125,,,3853.9018903459823,3721.9134033203127,,,,21.87497598259509,199.41927464423415,,,,-39.730259486607146,13.5540771484375,,,,132.50011000984264,98.48559070808751,,,
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152,BTC,-17.2392578125,36.748291015625,359.23046875,,,3859.1516462053573,3733.8877522786456,,,,11.785478125362687,195.6352526851739,,,,5.249755859375,11.974348958333334,,,,32.14916694774565,98.59019822949925,,,
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788,BTC,-85.61865234375,-121.13916015625,240.496337890625,,,3841.8460518973216,3741.904296875,,,,35.8407110396246,191.4971630335563,,,,-17.305594308035715,8.016544596354167,,,,32.67446085580482,100.08415571049332,,,
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415,BTC,134.81787109375,42.01708984375,432.361572265625,,,3847.8484933035716,3756.3163492838544,,,,41.37630938753914,186.05434739754344,,,,6.00244140625,14.412052408854167,,,,65.34867639714658,101.8969217483662,,,
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529,BTC,7.567626953125,52.895263671875,444.78857421875,,,3855.404959542411,3771.1426350911456,,,,46.5628816008151,179.1516320022471,,,,7.556466238839286,14.826285807291667,,,,65.21951413490854,101.84112165833064,,,
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519,BTC,7.541748046875,56.698974609375,445.126953125,,,3863.504813058036,3785.9802001953126,,,,51.1433854529426,171.29940393255512,,,,8.099853515625,14.837565104166666,,,,65.19824009823378,101.84026701304826,,,
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944,BTC,-10.352783203125,41.5478515625,487.36376953125,,,3869.4402204241073,3802.2256591796877,,,,52.99004858696627,157.3225796996389,,,,5.935407366071429,16.245458984375,,,,65.5765063251187,101.16569299312165,,,
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518,BTC,62.18212890625,98.898681640625,563.842041015625,,,3883.568603515625,3821.0203938802083,,,,63.557552188216846,140.30788342830908,,,,14.128383091517858,18.794734700520834,,,,68.91331482442337,101.33298638166572,,,
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,9713267607,BTC,-11.7138671875,104.424072265625,284.819580078125,,,3898.486328125,3830.5143798828126,,,,65.80706465672307,139.14265438747725,,,,14.917724609375,9.493986002604167,,,,68.52469304797825,89.89637110565853,,,
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,10125901903,BTC,-46.37255859375,143.670166015625,234.023681640625,,,3919.0106375558034,3838.3151692708334,,,,26.865475502318464,136.43695015950186,,,,20.524309430803573,7.800789388020833,,,,60.00375059757672,90.47169885363486,,,
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,9809887079,BTC,3.928955078125,12.78125,218.968017578125,,,3920.8365304129466,3845.6141031901043,,,,25.4686811504378,134.07599953704218,,,,1.8258928571428572,7.298933919270834,,,,32.5772737416012,90.44927665902104,,,
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,9469184841,BTC,-2.43896484375,2.774658203125,258.28662109375,,,3921.23291015625,3854.2236572265624,,,,25.181910211693214,129.1808934125201,,,,0.39637974330357145,8.609554036458333,,,,32.50279355479246,89.99766899276747,,,
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,10480789570,BTC,17.65185546875,12.884765625,270.840576171875,,,3923.0735909598216,3863.251676432292,,,,24.81886673001917,124.03282492638263,,,,1.8406808035714286,9.028019205729167,,,,33.09250330170894,90.00996312875358,,,
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,9394210605,BTC,36.5419921875,59.779541015625,328.840576171875,,,3931.613525390625,3874.213028971354,,,,26.253798963782693,117.24248816538802,,,,8.539934430803571,10.9613525390625,,,,34.90946171118843,89.9554483491689,,,
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,9856166973,BTC,87.814697265625,85.412109375,431.844970703125,,,3943.815255301339,3888.607861328125,,,,51.32216187453124,110.89708901199609,,,,12.201729910714286,14.394832356770833,,,,42.08159707284625,90.8838579847007,,,
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,8221625400,BTC,-23.496826171875,73.629150390625,404.418212890625,,,3954.3337053571427,3902.0884684244793,,,,59.99572172019759,101.39459090679105,,,,10.518450055803571,13.480607096354166,,,,43.41229084321689,91.13036948421623,,,
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,9646954186,BTC,7.2783203125,127.280029296875,402.7197265625,,,3972.5165666852677,3915.512459309896,,,,61.89006350767268,90.13404513438047,,,,18.182861328125,13.423990885416666,,,,35.75488580149376,91.1337915693767,,,
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,9344919956,BTC,38.682861328125,162.033935546875,397.35400390625,,,3995.6642717633927,3928.7575927734374,,,,64.48968824807584,82.24550320388366,,,,23.147705078125,13.245133463541666,,,,35.85851733886472,91.07686335950099,,,
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,10175916388,BTC,16.2861328125,180.759033203125,171.761962890625,,,4021.486990792411,3934.4829915364585,,,,58.88366367861106,87.13910069002266,,,,25.822719029017858,5.725398763020833,,,,34.296047374911595,80.21407658184224,,,
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,10831212662,BTC,-58.1494140625,104.957763671875,82.232421875,,,4036.48095703125,3937.224072265625,,,,40.53716267597867,88.82652127667454,,,,14.993966238839286,2.741080729166667,,,,46.9415169988795,80.88929991589472,,,
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,9252935969,BTC,-5.358642578125,63.05712890625,24.147705078125,,,4045.4891183035716,3938.0289957682294,,,,24.957663391853156,89.52001761766967,,,,9.008161272321429,0.8049235026041667,,,,46.40427125568731,80.3449312146987,,,
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,9578850549,BTC,11.858154296875,-12.8994140625,81.708251953125,,,4043.6463448660716,3940.7526041666665,,,,25.1542924987848,91.25260617216824,,,,-1.8427734375,2.7236083984375,,,,31.341110385208513,79.88196768919256,,,
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,9144851065,BTC,-13.658203125,-3.060791015625,16.6416015625,,,4043.2090890066966,3941.30732421875,,,,25.551268536692383,91.70938051769218,,,,-0.437255859375,0.5547200520833333,,,,30.41509828552036,79.39637836101451,,,
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,10359818883,BTC,-59.09765625,-69.436767578125,-179.456298828125,,,4033.28955078125,3935.325447591146,,,,39.866610659743756,83.62860360001578,,,,-9.919538225446429,-5.981876627604167,,,,37.19898280092762,75.76482990799097,,,
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,10707678815,BTC,22.01025390625,-86.109375,174.6533203125,,,4020.988211495536,3941.147224934896,,,,39.50620996494468,80.66060451698661,,,,-12.301339285714286,5.82177734375,,,,33.961236426539166,44.225179932964856,,,
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,10897131934,BTC,101.9853515625,-0.41015625,204.369873046875,,,4020.929617745536,3947.9595540364585,,,,39.391299642519755,84.11024169842517,,,,-0.05859375,6.8123291015625,,,,54.94725333447691,46.05952678490172,,,
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,9353915899,BTC,-17.958984375,39.7802734375,214.749267578125,,,4026.6125139508927,3955.1178629557294,,,,43.46366801756691,85.00297913471391,,,,5.682896205357143,7.158308919270834,,,,49.7164150048641,45.82476926167959,,,
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,10918665557,BTC,29.267333984375,74.40625,247.3271484375,,,4037.2419782366073,3963.362101236979,,,,51.131262944839,86.54129210934563,,,,10.629464285714286,8.24423828125,,,,50.155361796862806,45.953953576120526,,,
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,9732688060,BTC,8.28564453125,70.833740234375,251.874755859375,,,4047.361083984375,3971.7579264322917,,,,57.42610007125367,87.85238366268005,,,,10.119105747767858,8.3958251953125,,,,50.158951432558105,45.9460763912293,,,
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,9045122443,BTC,-1.255859375,83.236083984375,245.820556640625,,,4059.251953125,3979.951944986979,3799.330547417535,,,59.90426562809184,88.49064712361648,206.34447711899685,,,11.890869140625,8.1940185546875,,,,49.39226971999032,45.975708531149714,,,
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,10157794171,BTC,52.77880859375,195.112548828125,293.76806640625,314.6630859375,,4087.125174386161,3989.7442138671877,3802.8268039279515,,,52.64539054325147,91.46850942259424,209.73948941136322,,,27.873221261160715,9.792268880208333,3.4962565104166665,,,39.75336809421958,46.68274102147787,84.76629177160132,,
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,21315047816,BTC,721.69482421875,894.797119140625,1032.7021484375,936.468505859375,,4214.953334263393,4024.167618815104,3813.232009548611,,,294.47490909414154,183.74375974190693,238.10345361239104,,,127.82815987723214,34.423404947916666,10.405205620659721,,,264.85816824520845,137.84959693907538,113.26192063950161,,
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,22899891582,BTC,93.14404296875,885.955810546875,1211.46484375,1136.28076171875,,4341.518450055803,4064.5497802734376,3825.857351345486,,,401.346621695936,246.45976481801483,267.655526652788,,,126.56511579241071,40.382161458333336,12.625341796875,,,265.02297572690145,136.33701199448495,112.89904493105007,,
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,18251810240,BTC,-50.22314453125,853.691650390625,1026.423828125,1065.081298828125,,4463.474400111607,4098.763907877604,3837.691587999132,,,433.2129701126301,289.75141129864005,291.5586728152432,,,121.95595005580357,34.21412760416667,11.834236653645833,,,268.2167123106503,136.10284186121686,113.08916458231718,,
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,16837325387,BTC,113.88232421875,938.306640625,1132.738525390625,1191.486572265625,,4597.518205915178,4136.521858723959,3850.9303276909723,,,446.380764972153,333.9256612780499,317.7752865262285,,,134.04380580357142,37.75795084635417,13.238739691840278,,,265.2333622382602,136.76757888375505,113.56719374518596,,
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,16929795194,BTC,23.13623046875,953.1572265625,1148.3330078125,983.184814453125,,4733.683523995535,4174.799625651041,3861.8546034071182,,,416.03819358445776,370.9987081970683,341.6260956484478,,,136.16531808035714,38.277766927083334,10.924275716145834,,,264.11685800826336,136.67838134813604,111.16760847007644,,
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,16655416140,BTC,139.07958984375,1093.49267578125,1297.765380859375,1173.648681640625,,4889.896763392857,4218.0584716796875,3874.895144314236,,,338.96838681719186,411.4441577574973,369.21913391667096,,,156.21323939732142,43.258846028645834,13.040540907118055,,,257.1824148432777,137.56505176389928,111.77935052289816,,
